,Tanggal,Temperatur minimum (°C),Temperatur maksimum (°C),Temperatur rata-rata (°C),Kelembapan rata-rata (%),Curah hujan (mm),Lamanya penyinaran matahari (jam),Kecepatan angin maksimum (m/s),Kecepatan angin rata-rata (m/s),Label,season_Musim Hujan
3431,2017-05-24,24.0,34.3,26.9,85.0,18.849999999999998,8.7,5.0,1.0,0,0
3432,2017-05-25,23.0,32.6,26.9,80.0,37.0,5.9,6.0,2.0,0,0
3433,2017-05-26,22.0,33.8,26.6,80.0,35.1,7.7,6.0,1.0,0,0
3434,2017-05-27,25.0,33.0,27.8,81.0,33.2,9.0,3.0,1.0,0,0
3435,2017-05-28,24.0,32.5,25.8,89.0,31.299999999999997,3.4,6.0,3.0,0,0
3436,2017-05-29,24.0,29.2,25.9,90.0,29.4,1.6,4.0,1.0,0,0
3437,2017-05-30,23.0,31.2,26.4,86.0,1.0,0.0,4.0,1.0,0,0
3438,2017-05-31,24.0,32.6,26.7,83.0,1.1,3.1,9.0,2.0,0,0
3439,2017-06-01,23.0,31.2,26.4,81.0,1.2,4.9,5.0,1.0,1,0
3440,2017-06-02,23.5,30.2,26.5,84.0,0.5,2.4,2.0,1.0,0,0
3441,2017-06-03,24.0,32.2,26.2,87.0,19.5,0.8,4.0,1.0,1,0
3442,2017-06-04,23.0,32.5,26.2,86.0,38.5,7.5,8.0,3.0,0,0
3443,2017-06-05,23.0,32.2,27.3,82.0,9.7,8.1,4.0,1.0,1,0
3444,2017-06-06,23.0,32.6,26.7,82.0,10.8,8.7,5.0,1.0,0,0
3445,2017-06-07,25.0,32.0,27.4,80.0,8.625,7.9,4.0,1.0,0,0
3446,2017-06-08,23.0,32.2,26.7,77.0,6.45,8.7,6.0,2.0,0,0
3447,2017-06-09,22.0,32.6,26.6,80.0,4.275,10.2,5.0,1.0,0,0
3448,2017-06-10,23.0,33.0,26.6,85.0,2.1,10.1,5.0,2.0,0,0
3449,2017-06-11,24.0,31.6,26.2,87.0,1.8,7.5,5.0,2.0,0,0
3450,2017-06-12,23.5,32.8,26.6,82.0,9.0,6.1,2.0,0.0,0,0
3451,2017-06-13,23.0,32.6,26.7,83.0,0.2,4.7,5.0,2.0,0,0
3452,2017-06-14,23.0,31.0,26.7,85.0,4.0,4.0,3.0,1.0,0,0
3453,2017-06-15,23.0,32.2,26.5,85.0,51.2,5.3,3.0,1.0,0,0
3454,2017-06-16,23.0,32.0,27.1,81.0,46.2,5.2,4.0,1.0,0,0
3455,2017-06-17,23.0,32.8,27.0,82.0,41.2,7.2,13.0,4.0,0,0
3456,2017-06-18,21.0,32.2,25.6,85.0,36.2,8.7,9.0,2.0,0,0
3457,2017-06-19,22.0,32.2,25.8,81.0,50.8,8.1,6.0,1.0,0,0
3458,2017-06-20,23.0,31.6,26.7,78.0,1.5,7.6,3.0,0.0,0,0
3459,2017-06-21,22.0,30.55,26.0,78.0,1.8,7.9,3.0,1.0,0,0
3460,2017-06-22,24.0,29.5,26.2,84.0,2.1,6.0,4.0,2.0,0,0
3461,2017-06-23,24.0,29.45,26.1,85.0,2.4,1.0,4.0,1.0,0,0
3462,2017-06-24,24.0,29.4,25.6,85.0,2.7,1.6,6.0,1.0,0,0
3463,2017-06-25,23.0,32.6,26.6,80.0,3.0,0.0,8.0,3.0,0,0
3464,2017-06-26,23.0,30.2,25.0,91.0,3.3,8.7,6.0,3.0,0,0
3465,2017-06-27,23.0,32.0,25.6,86.0,51.2,4.4,6.0,1.0,0,0
3466,2017-06-28,23.0,32.4,25.5,85.0,30.6,5.4,4.0,2.0,0,0
3467,2017-06-29,22.0,32.4,25.3,87.0,10.0,7.9,8.0,2.0,1,0
3468,2017-06-30,23.0,30.5,24.8,88.0,117.6,8.3,9.0,3.0,1,0
3469,2017-07-01,20.0,31.2,24.9,77.0,8.6,4.2,5.0,1.0,0,0
3470,2017-07-02,21.5,32.2,26.9,80.0,0.5,2.4,6.0,2.0,0,0
3471,2017-07-03,23.0,32.3,27.0,80.5,10.6,5.75,3.0,1.0,0,0
3472,2017-07-04,23.0,32.4,27.1,81.0,20.7,9.1,3.0,2.0,0,0
3473,2017-07-05,24.0,33.0,26.6,80.0,0.0,8.9,4.0,2.0,0,0
3474,2017-07-06,22.0,31.2,26.1,79.0,6.6,7.0,4.0,0.0,0,0
3475,2017-07-07,23.0,32.2,25.8,83.0,4.566666666666666,5.1,6.0,2.0,0,0
3476,2017-07-08,22.0,32.8,26.5,82.0,2.533333333333333,6.6,2.0,0.0,0,0
3477,2017-07-09,23.0,32.2,26.7,79.0,0.5,6.7,5.0,1.0,1,0
3478,2017-07-10,23.0,31.2,26.2,85.0,74.1,8.2,3.0,2.0,0,0
3479,2017-07-11,23.0,31.7,25.8,82.0,1.6,5.9,5.0,1.0,0,0
3480,2017-07-12,23.0,31.6,26.0,82.0,0.5,7.4,5.0,1.0,0,0
3481,2017-07-13,23.0,31.4,26.4,81.0,2.3,6.3,2.0,1.0,0,0
3482,2017-07-14,23.0,30.6,26.0,81.0,4.1,3.9,4.0,1.0,0,0
3483,2017-07-15,23.0,30.4,26.0,81.0,3.233333333333333,2.4,2.0,0.0,0,0
3484,2017-07-16,22.0,31.0,25.4,84.0,2.3666666666666663,0.5,6.0,2.0,0,0
3485,2017-07-17,21.0,32.0,25.3,72.0,1.5,4.4,3.0,2.0,0,0
3486,2017-07-18,23.0,30.6,25.6,82.0,1.8333333333333333,7.8,3.0,1.0,0,0
3487,2017-07-19,23.0,32.4,26.3,80.0,2.1666666666666665,2.2,5.0,1.0,0,0
3488,2017-07-20,23.0,32.349999999999994,25.7,85.0,2.5,8.6,5.0,1.0,0,0
3489,2017-07-21,23.0,32.3,26.2,83.0,5.6,6.1,5.0,1.0,0,0
3490,2017-07-22,23.0,32.4,25.6,87.0,30.4,7.3,5.0,2.0,0,0
3491,2017-07-23,23.0,31.1,26.0,87.0,65.8,8.0,4.0,1.0,0,0
3492,2017-07-24,24.0,31.8,26.2,83.0,0.3,4.3,8.0,2.0,0,0
3493,2017-07-25,22.0,31.6,26.2,78.0,12.5,8.3,9.0,2.0,0,0
3494,2017-07-26,22.0,32.0,26.5,73.0,22.133333333333333,8.9,2.0,0.0,0,0
3495,2017-07-27,22.0,32.0,25.1,82.0,31.766666666666666,9.4,6.0,1.0,0,0
3496,2017-07-28,22.0,32.0,25.6,86.0,41.4,4.8,10.0,4.0,0,0
3497,2017-07-29,22.0,31.0,25.6,89.0,77.3,6.0,5.0,1.0,0,0
3498,2017-07-30,22.0,31.7,25.0,89.0,18.1,5.1,13.0,2.0,0,0
3499,2017-07-31,23.0,32.8,26.6,83.0,29.3,8.3,3.0,1.0,0,0
3500,2017-08-01,21.0,32.0,25.6,73.0,31.37777777777778,9.1,5.0,1.0,0,0
3501,2017-08-02,20.0,32.0,25.4,73.0,33.455555555555556,9.7,4.0,1.0,0,0
3502,2017-08-03,21.0,32.0,25.9,74.0,35.53333333333333,8.3,5.0,3.0,0,0
3503,2017-08-04,22.0,32.0,25.7,72.0,37.611111111111114,9.7,4.0,1.0,0,0
3504,2017-08-05,21.0,32.6,25.9,76.0,39.68888888888889,8.7,4.0,1.0,0,0
3505,2017-08-06,23.0,32.6,26.6,75.0,41.766666666666666,9.8,8.0,4.0,0,0
3506,2017-08-07,24.0,32.6,27.0,79.0,43.84444444444444,8.4,5.0,1.0,0,0
3507,2017-08-08,23.0,32.6,24.6,83.0,45.92222222222222,8.3,8.0,1.0,0,0
3508,2017-08-09,19.0,32.0,25.8,80.0,48.0,8.2,4.0,1.0,0,0
3509,2017-08-10,22.0,31.7,26.0,85.0,70.0,7.0,5.0,1.0,1,0
3510,2017-08-11,23.0,32.0,25.5,84.0,41.85,7.3,4.0,1.0,0,0
3511,2017-08-12,24.0,32.0,27.1,84.0,13.7,7.5,8.0,2.0,0,0
3512,2017-08-13,24.0,31.2,26.1,84.0,2.8,4.7,8.0,1.0,0,0
3513,2017-08-14,24.0,31.8,26.2,83.0,0.8,5.8,3.0,1.0,0,0
3514,2017-08-15,22.0,32.1,25.9,80.0,0.4,5.4,5.0,2.0,0,0
3515,2017-08-16,22.0,32.0,25.5,69.0,3.2733333333333334,7.7,4.0,1.0,0,0
3516,2017-08-17,22.5,31.6,26.4,75.0,6.146666666666667,6.566666666666666,6.0,2.0,0,0
3517,2017-08-18,23.0,32.6,26.7,76.0,9.020000000000001,5.433333333333334,4.0,1.0,0,0
3518,2017-08-19,24.0,32.8,27.6,73.0,11.893333333333334,4.3,6.0,1.0,0,0
3519,2017-08-20,24.0,32.6,27.0,79.0,14.766666666666667,8.3,4.0,1.0,0,0
3520,2017-08-21,23.0,33.2,27.0,77.0,17.64,3.6,5.0,1.0,0,0
3521,2017-08-22,23.0,32.2,26.5,75.0,20.513333333333332,5.85,4.0,1.0,0,0
3522,2017-08-23,22.0,32.5,26.0,74.0,23.386666666666667,8.1,9.0,2.0,0,0
3523,2017-08-24,22.0,34.0,26.7,73.0,26.26,6.2,8.0,2.0,0,0
3524,2017-08-25,23.0,32.0,27.0,72.0,29.133333333333333,8.7,8.0,1.0,0,0
3525,2017-08-26,23.0,33.5,27.2,67.0,32.00666666666667,9.3,6.0,2.0,0,0
3526,2017-08-27,20.0,35.0,25.8,67.0,34.88,7.8,8.0,3.0,0,0
3527,2017-08-28,21.0,32.2,26.0,72.0,37.75333333333334,10.5,5.0,1.0,0,0
3528,2017-08-29,22.0,33.5,25.2,83.0,40.626666666666665,8.3,8.0,2.0,0,0
3529,2017-08-30,21.0,32.6,25.8,82.0,43.5,5.7,4.0,2.0,0,0
3530,2017-08-31,23.0,33.2,26.8,76.0,22.3,8.2,5.0,0.0,0,0
3531,2017-09-01,22.0,33.0,26.4,73.0,1.1,7.2,4.0,1.0,0,0
3532,2017-09-02,22.0,33.2,26.8,72.0,4.144444444444444,8.0,5.0,3.0,0,0
3533,2017-09-03,22.0,33.4,26.5,74.0,7.188888888888888,8.4,5.0,1.0,0,0
3534,2017-09-04,22.0,33.4,26.8,74.0,10.233333333333333,9.5,6.0,2.0,0,0
3535,2017-09-05,24.0,33.475,26.8,73.75,13.277777777777777,7.9,5.0,2.0,0,0
3536,2017-09-06,23.333333333333332,33.55,26.8,73.5,16.322222222222223,8.166666666666666,5.0,2.0,0,0
3537,2017-09-07,22.666666666666668,33.625,26.8,73.25,19.366666666666667,8.433333333333334,5.0,2.0,0,0
3538,2017-09-08,22.0,33.7,26.8,73.0,22.41111111111111,8.7,5.0,2.0,0,0
3539,2017-09-09,23.0,34.8,26.7,78.0,25.455555555555556,8.7,6.0,1.0,0,0
3540,2017-09-10,24.0,33.2,26.4,80.0,28.5,8.2,8.0,2.0,0,0
3541,2017-09-11,23.0,33.4,26.599999999999998,79.0,0.2,9.3,7.0,4.0,0,0
3542,2017-09-12,22.0,33.4,26.799999999999997,78.0,9.65,7.6000000000000005,3.5,2.0,0,0
3543,2017-09-13,21.0,33.4,27.0,77.0,19.1,5.9,0.0,0.0,0,0
3544,2017-09-14,22.0,33.4,27.2,76.0,9.55,7.7,2.0,0.5,0,0
3545,2017-09-15,23.0,33.4,27.4,75.0,0.0,9.5,4.0,1.0,0,0
3546,2017-09-16,23.0,34.1,27.4,72.0,0.9,8.7,6.0,2.0,0,0
3547,2017-09-17,23.0,33.74,27.119999999999997,72.2,1.8,8.1,6.0,3.0,0,0
3548,2017-09-18,23.5,33.38,26.84,72.4,2.7,8.8,4.5,2.5,0,0
3549,2017-09-19,24.0,33.019999999999996,26.56,72.6,3.6,9.5,3.0,2.0,0,0
3550,2017-09-20,22.5,32.66,26.28,72.8,4.5,8.1,4.0,1.5,0,0
3551,2017-09-21,21.0,32.3,26.0,73.0,5.4,6.7,5.0,1.0,0,0
3552,2017-09-22,21.0,34.2,26.3,70.0,24.6,7.8,6.0,2.0,0,0
3553,2017-09-23,21.5,33.650000000000006,26.285714285714285,72.28571428571429,43.8,8.2,3.0,1.0,0,0
3554,2017-09-24,22.0,33.1,26.271428571428572,74.57142857142857,63.0,8.6,0.0,0.0,0,0
3555,2017-09-25,22.0,32.55,26.257142857142856,76.85714285714286,17.9,2.1,3.0,1.0,0,0
3556,2017-09-26,22.5,32.0,26.242857142857144,79.14285714285714,2.1,4.3,5.0,4.0,0,0
3557,2017-09-27,23.0,27.0,26.228571428571428,81.42857142857143,11.1,5.0,4.0,1.0,0,0
3558,2017-09-28,24.0,28.12,26.214285714285715,83.71428571428571,20.1,0.0,3.0,1.0,0,0
3559,2017-09-29,23.0,29.240000000000002,26.2,86.0,18.333333333333336,7.4,5.0,2.0,0,0
3560,2017-09-30,23.0,30.36,26.0,84.5,16.566666666666666,7.050000000000001,4.5,1.5,0,0
3561,2017-10-01,23.0,31.48,25.8,83.0,14.8,6.7,4.0,1.0,0,1
3562,2017-10-02,24.0,32.6,26.1,87.0,6.3,5.9,5.0,2.0,0,1
3563,2017-10-03,23.0,31.8,25.5,88.0,76.9,5.5,4.0,1.0,0,1
3564,2017-10-04,23.0,32.8,26.4,82.0,12.2,5.4,4.0,2.0,0,1
3565,2017-10-05,23.0,33.4,27.3,78.0,18.675,7.4,4.0,1.0,0,1
3566,2017-10-06,23.0,34.0,27.4,76.0,25.15,8.6,6.0,1.0,0,1
3567,2017-10-07,23.0,33.2,26.0,79.0,31.625,8.8,4.0,1.0,0,1
3568,2017-10-08,23.0,32.4,25.9,82.0,38.1,7.1,5.0,2.0,0,1
3569,2017-10-09,23.0,30.8,25.8,85.0,1.0,6.5,5.0,2.0,0,1
3570,2017-10-10,24.0,31.6,26.6,84.0,5.6,4.1,3.0,1.0,0,1
3571,2017-10-11,24.0,32.6,27.3,80.0,6.4,1.9,4.0,1.0,0,1
3572,2017-10-12,23.0,32.6,25.4,85.0,7.2,7.2,2.0,0.0,0,1
3573,2017-10-13,23.5,32.6,25.7,81.0,8.4,2.5,5.0,1.0,0,1
3574,2017-10-14,24.0,33.0,27.4,79.0,3.7,7.7,5.0,2.0,0,1
3575,2017-10-15,23.0,33.4,27.3,74.0,2.1,6.2,5.0,1.0,0,1
3576,2017-10-16,24.0,32.9,25.5,88.0,0.5,8.2,6.0,1.0,0,1
3577,2017-10-17,24.0,32.4,26.9,79.0,2.7,3.4,0.0,0.0,0,1
3578,2017-10-18,23.666666666666668,33.8,26.9,80.0,4.033333333333333,2.966666666666667,10.0,2.0,0,1
3579,2017-10-19,23.333333333333332,33.15,26.299999999999997,83.5,5.366666666666667,2.533333333333333,7.5,2.0,0,1
3580,2017-10-20,23.0,32.5,25.7,87.0,6.7,2.1,5.0,2.0,0,1
3581,2017-10-21,24.0,33.8,28.0,79.0,56.6,6.8,3.0,1.0,0,1
3582,2017-10-22,25.0,33.3,27.8,79.0,41.66666666666667,8.4,4.0,1.0,0,1
3583,2017-10-23,24.0,34.1,26.4,81.0,26.733333333333338,6.0,11.0,2.0,0,1
3584,2017-10-24,24.0,33.1,27.4,78.0,11.8,7.4,4.0,1.0,0,1
3585,2017-10-25,24.0,32.800000000000004,27.1,80.0,10.100000000000001,8.4,6.0,3.0,0,1
3586,2017-10-26,23.5,32.5,26.700000000000003,82.0,8.4,6.550000000000001,5.0,2.0,0,1
3587,2017-10-27,23.0,32.2,26.3,84.0,6.7,4.7,4.0,1.0,0,1
3588,2017-10-28,23.0,32.1,26.4,84.0,10.1,7.1,3.0,1.0,0,1
3589,2017-10-29,24.0,31.2,25.8,88.0,19.3,4.5,5.0,2.0,0,1
3590,2017-10-30,23.0,32.8,26.2,84.0,13.5,1.9,8.0,1.0,0,1
3591,2017-10-31,23.0,33.3,26.6,80.0,17.683333333333334,4.65,6.0,1.0,0,1
3592,2017-11-01,23.0,33.8,27.0,76.0,21.866666666666667,7.4,4.0,1.0,0,1
3593,2017-11-02,23.0,32.8,27.4,79.0,26.05,8.9,5.0,1.0,0,1
3594,2017-11-03,24.0,33.4,27.7,78.0,30.233333333333334,7.9,8.0,2.0,0,1
3595,2017-11-04,25.0,32.3,26.5,84.0,34.41666666666667,7.1,3.0,1.0,0,1
3596,2017-11-05,24.0,32.8,27.2,82.0,38.6,3.7,4.0,1.0,0,1
3597,2017-11-06,24.0,33.6,27.4,79.0,21.8,5.800000000000001,6.0,2.0,0,1
3598,2017-11-07,24.0,33.3,25.8,89.0,5.0,7.9,6.0,2.0,0,1
3599,2017-11-08,23.0,33.0,26.9,80.0,0.2,1.5,5.0,2.0,0,1
3600,2017-11-09,24.0,32.7,26.3,83.0,0.2,6.0,8.0,2.0,0,1
3601,2017-11-10,23.0,33.0,26.0,82.0,18.4,5.0,4.0,1.0,0,1
3602,2017-11-11,23.5,32.8,26.4,80.0,9.8,6.5,9.0,2.0,0,1
3603,2017-11-12,24.0,32.55,26.4,84.0,6.0,6.2,4.0,1.0,0,1
3604,2017-11-13,24.0,32.3,24.7,92.0,0.1,4.85,5.0,1.0,0,1
3605,2017-11-14,23.0,30.8,25.9,82.0,4.8,3.5,6.0,1.0,0,1
3606,2017-11-15,24.0,30.6,26.8,85.0,5.3,1.9,4.0,1.0,0,1
3607,2017-11-16,24.0,35.1,25.1,91.0,14.25,1.7,5.0,1.0,1,1
3608,2017-11-17,23.0,31.6,24.6,90.0,23.2,5.3,3.0,1.0,0,1
3609,2017-11-18,24.0,31.6,25.5,88.0,2.0,4.699999999999999,5.0,1.0,0,1
3610,2017-11-19,23.0,31.6,25.3,86.0,41.4,4.1,5.0,2.0,0,1
3611,2017-11-20,23.0,33.6,27.4,77.0,0.2,0.3,5.0,2.0,0,1
3612,2017-11-21,23.0,31.6,26.1,76.0,0.3,9.1,4.0,1.0,0,1
3613,2017-11-22,24.0,31.8,25.8,87.0,0.4,0.7,3.0,1.0,0,1
3614,2017-11-23,24.0,33.2,27.5,79.0,0.5,3.9,4.0,1.0,0,1
3615,2017-11-24,23.0,33.8,27.6,72.0,4.45,7.3,5.0,1.0,0,1
3616,2017-11-25,22.5,32.4,26.9,80.0,8.4,3.65,5.0,1.0,0,1
3617,2017-11-26,22.0,31.0,25.2,89.0,12.350000000000001,0.0,5.0,1.0,0,1
3618,2017-11-27,23.0,28.4,25.3,87.0,16.3,2.7,5.0,1.0,0,1
3619,2017-11-28,23.0,28.2,25.1,84.0,29.7,2.6,8.0,1.0,0,1
3620,2017-11-29,23.0,31.2,27.6,69.0,1.8,2.5,11.0,4.0,0,1
3621,2017-11-30,24.0,28.1,24.4,89.0,3.3,2.4000000000000004,6.0,3.0,0,1
3622,2017-12-01,22.0,31.0,24.7,81.0,10.2,2.3000000000000003,8.0,2.0,0,1
3623,2017-12-02,23.0,30.8,26.1,79.0,7.6499999999999995,2.2,5.0,1.0,0,1
3624,2017-12-03,22.0,33.1,27.4,79.0,5.1,2.5,6.0,2.0,0,1
3625,2017-12-04,23.0,33.2,26.9,80.0,2.55,8.8,5.0,2.0,0,1
3626,2017-12-05,22.0,32.0,26.2,79.0,0.0,8.6,3.0,2.0,0,1
3627,2017-12-06,22.0,33.6,27.1,74.0,0.39999999999999997,6.0,4.0,2.0,0,1
3628,2017-12-07,24.0,33.06666666666667,27.9,76.0,0.7999999999999999,8.3,5.0,2.0,0,1
3629,2017-12-08,24.0,32.53333333333333,27.9,79.0,1.2,8.6,8.0,4.0,0,1
3630,2017-12-09,24.0,32.0,26.4,84.0,24.7,6.2,5.0,1.0,0,1
3631,2017-12-10,24.0,30.2,26.4,82.0,0.4,6.1,5.0,1.0,0,1
3632,2017-12-11,24.0,31.4,25.6,90.0,33.2,4.3,4.0,1.0,0,1
3633,2017-12-12,23.0,30.0,24.9,92.0,11.2,2.9,3.0,0.0,0,1
3634,2017-12-13,24.0,28.8,25.5,88.0,10.6,1.5,2.0,0.0,0,1
3635,2017-12-14,23.0,28.2,24.5,91.0,11.75,2.0,4.0,0.0,0,1
3636,2017-12-15,23.0,28.599999999999998,24.566666666666666,90.0,12.899999999999999,2.5,4.333333333333333,0.3333333333333333,1,1
3637,2017-12-16,23.0,29.0,24.633333333333333,89.0,14.049999999999999,3.0,4.666666666666667,0.6666666666666666,1,1
3638,2017-12-17,23.0,29.4,24.7,88.0,15.2,3.5,5.0,1.0,0,1
3639,2017-12-18,22.0,31.2,25.8,85.0,7.2,2.4,4.0,1.0,0,1
3640,2017-12-19,23.0,29.4,25.825,85.5,30.0,4.9,8.0,1.0,1,1
3641,2017-12-20,23.0,30.066666666666666,25.85,86.0,20.4,3.5666666666666673,7.0,1.0,0,1
3642,2017-12-21,23.0,30.73333333333333,25.875,86.5,10.8,2.233333333333334,6.0,1.0,0,1
3643,2017-12-22,23.0,31.4,25.9,87.0,1.2,0.9,5.0,1.0,0,1
3644,2017-12-23,22.0,31.4,26.1,83.0,0.75,4.9,4.0,2.0,0,1
3645,2017-12-24,23.0,32.6,27.3,76.0,0.3,3.2,3.0,0.0,0,1
3646,2017-12-25,20.0,32.8,25.6,76.0,0.7285714285714285,10.3,3.0,1.0,0,1
3647,2017-12-26,20.0,33.0,25.8,77.0,1.157142857142857,10.8,8.0,2.0,0,1
3648,2017-12-27,22.0,30.4,26.0,82.0,1.5857142857142856,9.5,4.0,1.0,0,1
3649,2017-12-28,22.0,31.3,26.066666666666666,82.66666666666667,2.0142857142857142,1.4,5.0,3.0,0,1
3650,2017-12-29,21.0,32.2,26.133333333333333,83.33333333333333,2.4428571428571426,3.6,8.0,1.0,0,1
3651,2017-12-30,24.0,31.9,26.2,84.0,2.871428571428571,7.1,4.0,1.0,0,1
3652,2017-12-31,23.0,32.4,25.9,84.0,3.3,3.0,4.0,1.0,0,1
3653,2018-01-01,23.0,33.3,26.9,78.0,9.666666666666666,5.2,5.0,1.0,0,1
3654,2018-01-02,24.0,32.5,27.0,79.0,16.03333333333333,10.5,3.0,0.0,0,1
3655,2018-01-03,24.0,31.85,26.2,85.0,22.4,5.9,6.0,1.0,0,1
3656,2018-01-04,24.0,31.2,25.5,88.0,27.5,8.7,4.0,1.0,0,1
3657,2018-01-05,24.0,29.4,25.9,81.0,0.5,2.1,8.0,2.0,0,1
3658,2018-01-06,24.0,31.2,27.2,74.0,0.5,1.5,9.0,1.0,0,1
3659,2018-01-07,23.0,29.3,26.2,84.0,0.6166666666666667,0.6,5.0,1.0,0,1
3660,2018-01-08,23.0,30.05,27.2,80.0,0.7333333333333333,0.1,5.0,1.0,0,1
3661,2018-01-09,24.0,30.8,26.6,80.0,0.85,4.8,5.0,1.0,0,1
3662,2018-01-10,23.0,32.0,26.7,74.0,0.9666666666666666,3.2,8.0,2.0,0,1
3663,2018-01-11,23.0,29.4,25.6,79.0,1.0833333333333333,1.6,9.0,2.0,0,1
3664,2018-01-12,23.0,31.0,26.0,76.0,1.2,0.0,5.0,1.0,0,1
3665,2018-01-13,23.0,31.4,26.3,77.0,0.6,1.4,15.0,5.0,0,1
3666,2018-01-14,23.0,29.2,25.5,81.0,4.9,3.9,8.0,3.0,0,1
3667,2018-01-15,22.0,29.0,24.4,87.0,3.7,1.7,5.0,2.0,0,1
3668,2018-01-16,22.0,27.0,24.1,85.0,7.7,1.8,6.0,2.0,0,1
3669,2018-01-17,24.0,29.2,25.9,76.0,1.3,1.0,5.0,2.0,0,1
3670,2018-01-18,23.0,28.3,25.4,84.0,0.0,0.3,8.0,2.0,0,1
3671,2018-01-19,23.0,29.8,25.2,81.0,1.9,0.0,3.0,2.0,0,1
3672,2018-01-20,23.0,30.6,25.9,79.0,1.1,0.0,8.0,2.0,0,1
3673,2018-01-21,23.0,29.8,25.8,80.0,3.4,0.7,8.0,3.0,0,1
3674,2018-01-22,23.0,27.8,24.3,87.0,17.4,1.0,13.0,4.0,0,1
3675,2018-01-23,24.0,29.8,25.5,81.0,29.8,1.5,11.0,3.0,0,1
3676,2018-01-24,24.0,30.4,26.7,78.0,16.1,2.0,6.0,3.0,0,1
3677,2018-01-25,23.0,30.4,24.9,82.0,7.4,2.5,6.0,3.0,0,1
3678,2018-01-26,23.0,27.6,24.0,92.0,8.8,0.0,8.0,3.0,0,1
3679,2018-01-27,23.0,30.4,26.0,79.0,10.8,0.3,11.0,4.0,0,1
3680,2018-01-28,24.0,29.0,24.2,89.0,0.8,3.7,8.0,2.0,0,1
3681,2018-01-29,23.0,27.6,24.2,90.0,17.4,1.0,8.0,2.0,0,1
3682,2018-01-30,24.0,29.8,26.2,83.0,10.35,2.0,5.0,1.0,0,1
3683,2018-01-31,23.0,30.4,26.4,82.0,3.3,3.0,5.0,2.0,0,1
3684,2018-02-01,24.0,31.8,27.2,78.0,22.700000000000003,5.3,9.0,3.0,0,1
3685,2018-02-02,24.0,31.6,27.6,73.0,42.1,4.1,4.0,1.0,0,1
3686,2018-02-03,23.0,30.8,25.6,86.0,61.5,7.3,8.0,2.0,0,1
3687,2018-02-04,23.0,30.0,25.8,86.0,13.3,1.5,6.0,2.0,0,1
3688,2018-02-05,23.0,29.8,24.9,84.0,30.4,0.75,5.0,1.0,1,1
3689,2018-02-06,23.0,28.1,23.5,95.0,10.4,0.0,11.0,2.0,1,1
3690,2018-02-07,23.0,31.6,26.4,79.0,21.4,0.3,8.0,1.0,0,1
3691,2018-02-08,22.0,27.4,24.3,90.0,4.1,0.5,5.0,1.0,0,1
3692,2018-02-09,22.5,29.4,24.9,90.0,4.3,0.4,3.0,1.0,1,1
3693,2018-02-10,23.0,29.45,25.6,89.0,8.7,4.1,6.0,1.0,0,1
3694,2018-02-11,23.0,29.5,25.3,87.0,3.7,4.5,5.0,3.0,0,1
3695,2018-02-12,23.0,29.466666666666665,24.7,88.0,1.2,2.2,4.0,1.0,0,1
3696,2018-02-13,23.0,29.433333333333334,25.4,82.0,62.7,2.1,15.0,5.0,0,1
3697,2018-02-14,23.0,29.4,25.3,85.0,11.7,0.8,4.0,1.0,0,1
3698,2018-02-15,23.0,26.7,24.4,89.0,0.5,2.6,5.0,1.0,0,1
3699,2018-02-16,22.0,31.4,26.2,84.0,55.1,0.0,4.0,2.0,0,1
3700,2018-02-17,21.0,31.4,25.2,81.0,27.75,5.0,5.0,1.0,0,1
3701,2018-02-18,22.0,30.4,25.4,85.0,0.4,7.2,4.0,2.0,1,1
3702,2018-02-19,22.0,32.0,26.5,84.0,4.8,2.7,8.0,2.0,0,1
3703,2018-02-20,22.0,31.0,26.0,86.0,2.8,4.050000000000001,6.0,1.0,0,1
3704,2018-02-21,24.0,31.2,25.8,87.0,5.85,5.4,8.0,2.0,0,1
3705,2018-02-22,23.0,30.4,26.0,86.0,8.9,5.3,5.0,1.0,0,1
3706,2018-02-23,24.0,30.8,26.6,83.0,5.800000000000001,7.2,4.0,2.0,0,1
3707,2018-02-24,23.0,30.7,26.0,84.0,2.7,3.9,8.0,2.0,0,1
3708,2018-02-25,22.5,32.0,25.6,86.0,7.3,7.1,6.0,2.0,0,1
3709,2018-02-26,22.0,31.8,25.1,88.0,11.9,7.4,8.0,4.0,0,1
3710,2018-02-27,23.0,30.8,25.6,88.0,16.7,3.8,4.0,1.0,0,1
3711,2018-02-28,24.0,27.8,25.6,87.0,2.1,5.6,4.0,2.0,0,1
3712,2018-03-01,23.0,30.7,25.5,89.0,9.7,0.0,5.0,1.0,0,1
3713,2018-03-02,22.0,33.2,25.8,86.0,4.3,4.0,6.0,1.0,0,1
3714,2018-03-03,24.0,32.93333333333334,26.9,86.0,25.0,6.7,9.0,4.0,0,1
3715,2018-03-04,23.0,32.666666666666664,26.7,83.0,1.0,7.0,8.0,1.0,0,1
3716,2018-03-05,23.0,32.4,25.9,84.0,0.1,7.3,5.0,2.0,0,1
3717,2018-03-06,23.0,32.5,26.0,89.0,7.4,4.0,5.0,1.0,0,1
3718,2018-03-07,22.0,31.85,26.2,84.0,18.2,5.5,3.0,1.0,0,1
3719,2018-03-08,23.0,31.2,26.3,85.0,0.5,5.8,4.0,1.0,0,1
