Tanggal;Temperatur minimum (°C);Temperatur maksimum (°C);Temperatur rata-rata (°C);Kelembapan rata-rata (%);Curah hujan (mm);Lamanya penyinaran matahari (jam);Kecepatan angin maksimum (m/s);Kecepatan angin rata-rata (m/s);Label;season_Musim Hujan
2021-11-02 00.00.00;21.9;32.2;26;84;14.55;3;11;2;1;1
2021-11-03 00.00.00;21.8;32.8;25.8;85;4.6;5.7;5;1;1;1
2021-11-04 00.00.00;22.4;31.9;26.1;87;17;8.4;6;1;0;1
2021-11-05 00.00.00;22.2;30.4;25.7;88;25.5;6.7;4;1;0;1
2021-11-06 00.00.00;22.5;32.8;26.8;85;2;3.2;4;1;1;1
2021-11-07 00.00.00;22.8;31.4;25.9;88;29.5;7.5;11;2;1;1
2021-11-08 00.00.00;22;31.9;26.6;83;11;4.8;4;1;0;1
2021-11-09 00.00.00;23.2;31.6;27.5;80;5.5;6.2;8;2;0;1
2021-11-10 00.00.00;24;31.4;26.5;88;0;7.2;3;1;1;1
2021-11-11 00.00.00;23.4;29.5;26.2;85;6.3;1;2;0;0;1
2021-11-12 00.00.00;22.8;32;27.3;78;4.5;0;3;0;0;1
2021-11-13 00.00.00;22.8;31.6;26.4;85;2.7;2.4;7;1;0;1
2021-11-14 00.00.00;22.8;32.2;26.5;83;0;2;6;1;0;1
2021-11-15 00.00.00;24.2;28.8;25.9;89;2.5;3.2;3;1;0;1
2021-11-16 00.00.00;22;32.5;26.5;84;1.25;0;3;1;0;1
2021-11-17 00.00.00;22.6;32.2;27.4;80;0;4.9;4;1;0;1
2021-11-18 00.00.00;23.2;32.4;27;78;0.3;6.2;4;2;0;1
2021-11-19 00.00.00;23;30.8;25.4;87;0.8;8.5;5;1;0;1
2021-11-20 00.00.00;22;31.4;26.8;81;1;0.4;4;1;0;1
2021-11-21 00.00.00;22.8;30.9;26.4;80;0.3;3.6;10;2;0;1
2021-11-22 00.00.00;23.2;32.2;26.8;85;2.7;4.3;6;2;0;1
2021-11-23 00.00.00;23;29.4;25.8;85;0.8;5.3;5;1;0;1
2021-11-24 00.00.00;22;31.8;27.5;76;0.3;0.5;2;0;1;1
2021-11-25 00.00.00;22.6;34.1;26.9;79;5.65;1.7;7;1;0;1
2021-11-26 00.00.00;22.8;32.45;27.3;79;11;5.8;5;1;0;1
2021-11-27 00.00.00;23;30.8;25.7;84;19.55;5.2;9;2;0;1
2021-11-28 00.00.00;22.4;31.8;25.5;86;28.1;4.6;8;2;1;1
2021-11-29 00.00.00;21.9;32.1;26;86;3.7;3;4;1;0;1
2021-11-30 00.00.00;23.6;32.1;26.9;81;1.3;5.5;3;2;0;1
2021-12-01 00.00.00;23.4;32.7;27.4;73;1.74;2.4;6;2;0;1
2021-12-02 00.00.00;21.4;32.5;27.4;75.5;2.18;3.8;2;1;1;1
2021-12-03 00.00.00;21.5;32.3;27.4;78;2.62;7.6;2;1;0;1
2021-12-04 00.00.00;21.6;28.8;24.7;90;3.06;3;2;0;0;1
2021-12-05 00.00.00;21.8;28.9;25.2;88;3.5;0;5;1;0;1
2021-12-06 00.00.00;21.4;30.4;24.6;88;3.8;0;5;1;1;1
2021-12-07 00.00.00;22;27.6;24.5;94;24.9;2;4;1;1;1
2021-12-08 00.00.00;22.5;31;25.6;92;14.5;0;5;2;0;1
2021-12-09 00.00.00;22.1;31.2;25.7;91.33333333;4;8.6;4;1;0;1
2021-12-10 00.00.00;22.2;31.4;25.8;90.66666667;2.5;4.4;3;1;0;1
2021-12-11 00.00.00;22;31;25.9;90;28.7;6.5;4;1;1;1
2021-12-12 00.00.00;22;31.6;24.4;96;7.5;4.8;6;1;0;1
2021-12-13 00.00.00;21.2;32.7;26.8;82;23.5;4;5;1;0;1
2021-12-14 00.00.00;24;32.1;26.8;84;25.63333333;6.1;4;1;0;1
2021-12-15 00.00.00;23;32.5;26.4;87;27.76666667;4.9;11;1;0;1
2021-12-16 00.00.00;23;33.06666667;26.8;84.66666667;29.9;4.4;5;1;1;1
2021-12-17 00.00.00;22.6;33.63333333;27.2;82.33333333;9.4;5.2;2;0;0;1
2021-12-18 00.00.00;22;34.2;27.6;80;7.1;5.5;8;2;1;1
2021-12-19 00.00.00;23;32.9;27.2;85;0.5;5;4;1;0;1
2021-12-20 00.00.00;22.5;31.9;26;88;2;7.3;4;1;0;1
2021-12-21 00.00.00;22.4;29.6;24.7;92;15.1;1.8;4;1;0;1
2021-12-22 00.00.00;21.4;32.2;25.6;87;6.8;0.1;3;1;1;1
2021-12-23 00.00.00;22.4;31.4;26.5;82;3.8;4.1;4;1;1;1
2021-12-24 00.00.00;22.5;32.6;26.4;83;0.8;4.6;3;1;1;1
2021-12-25 00.00.00;21.45;32.1;25.8;86;39.6;3;7;1;1;1
2021-12-26 00.00.00;20.4;31.2;25.9;85;21.3;3.4;7;2;0;1
2021-12-27 00.00.00;22.2;31.8;25.9;82;20;4.3;4;1;1;1
2021-12-28 00.00.00;21.8;30.4;24.5;93;18.7;6.7;4;1;0;1
2021-12-29 00.00.00;22.2;31;26.1;84;1.5;3;3;1;0;1
2021-12-30 00.00.00;22.4;31;26.5;86;7.5;2.2;3;1;1;1
2021-12-31 00.00.00;22.2;32.4;27.2;78;13.5;1.5;4;1;1;1
2022-01-01 00.00.00;21.8;31.8;27;78;6.75;3.8;3;1;0;1
2022-01-02 00.00.00;21.4;32;26.3;86;0;6.6;4;1;0;1
2022-01-03 00.00.00;20.7;33.4;27.3;72;0;6.6;5;1;0;1
2022-01-04 00.00.00;21.55;34.1;26.8;71;0;9.1;4;1;0;1
2022-01-05 00.00.00;22.4;33.5;26.9;79;0;9.1;4;1;0;1
2022-01-06 00.00.00;22.4;32.2;25.6;90;0;7.6;4;1;0;1
2022-01-07 00.00.00;21.9;32.6;26;84;6.5;6;3;1;0;1
2022-01-08 00.00.00;21.5;31.6;25.6;86;13.9;7;4;1;1;1
2022-01-09 00.00.00;21.4;32.1;26.3;84;0;5.1;7;1;0;1
2022-01-10 00.00.00;21.8;31.4;26;86;0;6.1;5;1;1;1
2022-01-11 00.00.00;22.6;31;25.9;86;1;5.3;5;1;0;1
2022-01-12 00.00.00;22;29.4;24.9;91;0.8;5.2;4;1;0;1
2022-01-13 00.00.00;22;29.8;25.8;87;19;0.7;5;1;0;1
2022-01-14 00.00.00;22.3;29.5;25.6;89;5.4;3.6;4;1;0;1
2022-01-15 00.00.00;22.4;29.3;25.5;91;4.1;1.5;3;1;0;1
2022-01-16 00.00.00;21.8;29.6;25.7;88;3.8;0.7;6;1;0;1
2022-01-17 00.00.00;21.6;31.4;26.3;86;4;2;5;1;0;1
2022-01-18 00.00.00;22.8;28.8;25.2;92;4.2;4.6;4;1;0;1
2022-01-19 00.00.00;22.4;29.5;25.1;88;21.1;0;4;2;0;1
2022-01-20 00.00.00;22.2;28.2;24.9;88;11;4.6;4;1;0;1
2022-01-21 00.00.00;20.6;31.2;25.7;81;1.1;0;10;1;0;1
2022-01-22 00.00.00;22.5;30.8;26.3;84;0.5;5.9;4;1;0;1
2022-01-23 00.00.00;22.3;32.2;26.3;83;0.2;5.6;9;1;0;1
2022-01-24 00.00.00;21.5;32.9;26.1;86;2.35;5.7;10;1;1;1
2022-01-25 00.00.00;21.6;31.4;26.5;83;4.5;5.7;8;2;0;1
2022-01-26 00.00.00;23.4;30.6;25.9;86;3.8;6.2;6;1;0;1
2022-01-27 00.00.00;21.6;31;26.4;86;5.2;1;3;1;0;1
2022-01-28 00.00.00;21.95;32;25.6;86;2.85;4.5;3;0;0;1
2022-01-29 00.00.00;22.3;32.3;26.3;82;0.5;4.5;4;1;0;1
2022-01-30 00.00.00;22.2;32.4;26.4;80;0;7.5;7;1;0;1
2022-01-31 00.00.00;21.8;32.4;26.4;80;0.5;6.4;6;1;0;1
2022-02-01 00.00.00;22.4;33.4;26.3;83;1;6.3;7;1;0;1
2022-02-02 00.00.00;23.2;29.8;26.5;86;0.666666667;8.5;3;1;0;1
2022-02-03 00.00.00;21.5;31.7;26.3;82;0.333333333;1.5;5;2;0;1
2022-02-04 00.00.00;23;30.05;26.3;86;0;7.7;5;1;0;1
2022-02-05 00.00.00;21.8;28.4;25.5;87;15.8;3;7;2;0;1
2022-02-06 00.00.00;22.6;29.4;25.9;86;7.2;0;4;1;0;1
2022-02-07 00.00.00;22.5;29.3;25.3;90;13.6;1.3;3;0;0;1
2022-02-08 00.00.00;22.4;28.4;24.7;96;9.2;1.1;2;0;0;1
2022-02-09 00.00.00;21.4;30;25.3;86;4.8;0;5;1;0;1
2022-02-10 00.00.00;22.8;29.6;25.8;79;0.6;2.9;9;2;0;1
2022-02-11 00.00.00;20.6;33.6;25.9;79;0.466666667;0.3;4;2;0;1
2022-02-12 00.00.00;24.2;30;26.7;82;0.333333333;7.7;4;0;0;1
2022-02-13 00.00.00;22.3;28.9;25.7;87;0.2;0;2;0;0;1
2022-02-14 00.00.00;21.6;30;25.8;84;0.3;0.3;2;1;0;1
2022-02-15 00.00.00;22.2;33.4;26.8;80;1;0.3;6;1;0;1
2022-02-16 00.00.00;21.9;32.1;25.6;83;0.2;3.8;4;1;0;1
2022-02-17 00.00.00;21.8;31.5;25.8;88;13.6;5.6;7;1;0;1
2022-02-18 00.00.00;22.3;29.8;25;90;3.7;6.4;11;1;0;1
2022-02-19 00.00.00;21.1;31.4;25.9;86;31;0.2;3;1;0;1
2022-02-20 00.00.00;22.9;30.2;25.7;88;22;3.8;6;1;0;1
2022-02-21 00.00.00;21.4;32;25.3;87;13;1.8;4;1;0;1
2022-02-22 00.00.00;22.4;31.6;25.1;86;17.4;6;7;2;0;1
2022-02-23 00.00.00;22.4;32;26.7;79;10.45;5.3;5;2;0;1
2022-02-24 00.00.00;21;32.4;26.6;78;3.5;5.6;4;1;0;1
2022-02-25 00.00.00;22;30.4;25.8;78;0.4;5.5;6;1;0;1
2022-02-26 00.00.00;21.6;29.6;24.3;92;4.1;1.2;8;1;0;1
2022-02-27 00.00.00;22.5;30.4;25.4;84;13.2;2.3;5;1;0;1
2022-02-28 00.00.00;21.8;30.3;25.8;84;1.2;4;3;1;0;1
2022-03-01 00.00.00;22.4;29;25.3;90;4.8;3.8;4;1;0;1
2022-03-02 00.00.00;21.8;31.6;26.3;86;2;1.2;3;1;0;1
2022-03-03 00.00.00;22.7;32.4;26.7;82;1.4;6.4;4;1;0;1
2022-03-04 00.00.00;22.4;31.6;26.9;83;0.8;5.5;3;1;0;1
2022-03-05 00.00.00;22.4;32.3;24.7;86;2.4;1.2;10;1;0;1
2022-03-06 00.00.00;22.2;31.7;25.7;87;4;2.7;8;1;0;1
2022-03-07 00.00.00;22;30.1;26.4;82;2.7;2.1;3;1;0;1
2022-03-08 00.00.00;22;32;26.9;82;8.45;0.5;2;0;0;1
2022-03-09 00.00.00;22.1;32.4;24.7;93;14.2;3.5;6;1;0;1
2022-03-10 00.00.00;21.5;32.9;25.4;88;23.4;3.4;10;1;0;1
2022-03-11 00.00.00;22.4;32.4;26;88;1.5;4.2;6;1;0;1
2022-03-12 00.00.00;22.5;32;25.8;86;1.8;5.8;7;1;0;1
2022-03-13 00.00.00;22.6;31.8;26.6;86;0.8;3.6;8;1;0;1
2022-03-14 00.00.00;22.4;33.5;26.7;84;3.4;3;6;1;0;1
2022-03-15 00.00.00;23;29.7;25.5;91;6;6.5;5;1;0;1
2022-03-16 00.00.00;21.6;30.25;26.3;85;4.1;0;5;1;0;1
2022-03-17 00.00.00;23;30.8;26.2;88;2.05;7.2;3;1;0;1
2022-03-18 00.00.00;22.9;31.8;25.3;92;0;4.1;7;1;0;1
2022-03-19 00.00.00;22.6;31.2;26.6;85;24;2.9;4;1;0;1
2022-03-20 00.00.00;22.3;33.6;26.5;82;19.66666667;3.9;7;1;0;1
2022-03-21 00.00.00;22.2;32.93333333;25;90;15.33333333;6.3;3;1;0;1
2022-03-22 00.00.00;21.8;32.26666667;26.7;81;11;2.6;4;1;0;1
2022-03-23 00.00.00;21.5;31.6;25.3;87;8.7;7.2;5;1;0;1
2022-03-24 00.00.00;20.9;32.1;26.7;80;6.4;2.5;3;1;0;1
2022-03-25 00.00.00;21.8;32.6;25.7;86.5;0;6.4;3;0;0;1
2022-03-26 00.00.00;23.3;30;24.7;93;1.4;5.8;6;1;0;1
2022-03-27 00.00.00;21.6;32.8;26.1;83;2.8;3.8;7;1;1;1
2022-03-28 00.00.00;21.4;32.4;26.6;82;1.8;6.3;5;1;0;1
2022-03-29 00.00.00;20.9;32.4;26.9;76;1.2;7;3;1;0;1
2022-03-30 00.00.00;21.6;32.9;27.2;79;0.6;3.3;3;1;0;1
2022-03-31 00.00.00;22.6;33.5;26.7;77;0;7.2;5;1;0;1
2022-04-01 00.00.00;22.2;31;26.4;82;1;7.3;3;0;0;0
2022-04-02 00.00.00;23.5;33.8;27.4;78;0;1;4;1;0;0
2022-04-03 00.00.00;23.1;32.3;24.7;91;2.2;7.5;4;1;0;0
2022-04-04 00.00.00;22.4;33.5;26.8;81;4.4;4.4;6;1;0;0
2022-04-05 00.00.00;22.6;32.5;26.1;84;0;9;5;1;0;0
2022-04-06 00.00.00;21.2;33.4;25.8;84;8.5;5.1;3;1;0;0
2022-04-07 00.00.00;21.6;33;26.6;83;12;7.8;3;1;0;0
2022-04-08 00.00.00;21.8;32.9;26.6;80;9;8;8;1;0;0
2022-04-09 00.00.00;22;32.7;26.2;84;6;5;7;1;0;0
2022-04-10 00.00.00;22.4;32.8;26.3;84;0.7;5;3;1;0;0
2022-04-11 00.00.00;23.4;32.6;26.7;86;4;5.1;2;0;0;0
2022-04-12 00.00.00;22.8;31.8;26.3;86;4.8;3.8;3;1;0;0
2022-04-13 00.00.00;22.2;32.6;26;86;0.3;3.8;4;1;0;0
2022-04-14 00.00.00;21.9;32.9;26.7;85;86.3;6.8;12;1;0;0
2022-04-15 00.00.00;21.6;33.4;26;86;39.2;6.5;4;1;0;0
2022-04-16 00.00.00;22.8;33;26.6;83;22.5;8.3;4;1;0;0
2022-04-17 00.00.00;22.2;32.8;27.2;83;0.3;6.5;3;1;0;0
2022-04-18 00.00.00;24.3;33;27.4;86;25.8;8.2;7;2;1;0
2022-04-19 00.00.00;21.5;32;25.7;87;51.3;5.1;8;1;0;0
2022-04-20 00.00.00;22.2;32;26.5;84;0.5;6.4;3;1;0;0
2022-04-21 00.00.00;23.4;29;25.7;88;1.25;5.3;2;0;0;0
2022-04-22 00.00.00;22.6;28.8;24.1;94;2;3.1;2;0;0;0
2022-04-23 00.00.00;21.8;32.5;26.5;86;9;0.9;4;1;0;0
2022-04-24 00.00.00;23;33.3;27.6;82;0.7;6.5;3;1;0;0
2022-04-25 00.00.00;22.4;34.1;26.7;85;0;7.8;4;1;0;0
2022-04-26 00.00.00;22.8;33.2;27.1;83;26.5;8.9;4;1;0;0
2022-04-27 00.00.00;21.75;32;25.7;88;31.55;7.2;6;1;1;0
2022-04-28 00.00.00;20.7;31.4;26.5;85;36.6;4.2;4;1;1;0
2022-04-29 00.00.00;23;31.8;27.1;84;18.3;2.2;4;1;0;0
2022-04-30 00.00.00;22.4;30.5;26.2;88;0;2.2;3;0;0;0
2022-05-01 00.00.00;22.8;32;26.2;89;4.1;1.6;2;0;0;0
2022-05-02 00.00.00;22.3;31.5;25.5;91;8.2;2.5;2;0;0;0
2022-05-03 00.00.00;21;33.1;26.4;83;19.3;4.9;6;1;0;0
2022-05-04 00.00.00;23.3;32.4;25.8;88;22.25;6.8;8;2;0;0
2022-05-05 00.00.00;21.4;33.1;26.9;83;25.2;6.1;3;1;0;0
2022-05-06 00.00.00;23;33.4;28;81;1;8.8;4;1;0;0
2022-05-07 00.00.00;23.1;33.1;27.1;85;2.275;8.2;3;0;0;0
2022-05-08 00.00.00;23.2;34.7;28.2;78;3.55;7.4;3;1;0;0
2022-05-09 00.00.00;24.2;32.8;26.9;86;4.825;9.5;4;1;0;0
2022-05-10 00.00.00;22.8;32.6;28.1;80;6.1;4.7;3;1;0;0
2022-05-11 00.00.00;23.4;32.4;27.6;87;3;7.6;4;1;0;0
2022-05-12 00.00.00;23.8;32.7;27.6;78;3.725;5.2;5;2;0;0
2022-05-13 00.00.00;23.7;33.7;28.2;79;4.45;3.5;4;1;0;0
2022-05-14 00.00.00;23;33;27.6;84;5.175;8.9;3;0;0;0
2022-05-15 00.00.00;23;33.4;26.8;84;5.9;4.7;5;1;0;0
2022-05-16 00.00.00;23.2;34;26.8;85;7.95;6.2;4;1;0;0
2022-05-17 00.00.00;23.4;32.8;26.7;86;10;6;3;1;0;0
2022-05-18 00.00.00;22.5;32.3;25.5;92;34.5;6.5;5;1;1;0
2022-05-19 00.00.00;22.5;32.4;26.2;88;12.6;4.7;3;1;0;0
2022-05-20 00.00.00;22.3;32.2;25.6;88;0.5;5.6;4;0;1;0
2022-05-21 00.00.00;22.4;32.6;25.6;86;31.9;6.6;4;1;0;0
2022-05-22 00.00.00;22.6;30.1;25.8;87;2.7;2.7;3;1;0;0
2022-05-23 00.00.00;22.7;32.2;27.1;82;10.33333333;4.1;8;2;0;0
2022-05-24 00.00.00;21.9;31.6;26.7;79;17.96666667;9.3;5;1;0;0
2022-05-25 00.00.00;22;32.4;26.2;85;25.6;6.2;4;1;0;0
2022-05-26 00.00.00;22.8;29.8;25.8;87;33.23333333;0;3;0;0;0
2022-05-27 00.00.00;21.1;33;26.8;78;40.86666667;0.3;3;1;0;0
2022-05-28 00.00.00;21.26666667;31.85;24.3;92;48.5;8.5;3;0;1;0
2022-05-29 00.00.00;21.43333333;30.7;25.7;84;12.6;0;6;1;0;0
2022-05-30 00.00.00;21.6;28.7;24.9;89;8.55;3.7;3;1;0;0
2022-05-31 00.00.00;21.4;31.3;25.2;88;4.5;0.5;4;0;0;0
2022-06-01 00.00.00;21.1;32.6;26;83;0.8;2;3;1;0;0
2022-06-02 00.00.00;22.7;32.2;26.2;88;13.1;8.2;5;1;0;0
2022-06-03 00.00.00;21.6;32.3;25.9;87;25.4;6;5;1;0;0
2022-06-04 00.00.00;21.4;33;26.3;84;3.8;6.4;3;1;0;0
2022-06-05 00.00.00;22;32.4;25.4;87;41.3;7.1;3;1;0;0
2022-06-06 00.00.00;21.3;30.7;24.4;90;26;6.7;4;1;1;0
2022-06-07 00.00.00;20.5;31.6;25.4;85;71.4;3.5;7;1;0;0
2022-06-08 00.00.00;22.5;31.8;26.1;87;35.7;6.3;4;1;0;0
2022-06-09 00.00.00;22;30.6;24.2;92;0;5.6;5;1;0;0
2022-06-10 00.00.00;20.6;33;26.1;84;130.4;3.6;5;1;0;0
2022-06-11 00.00.00;22;30.8;25.5;89;24.3;9.3;3;1;0;0
2022-06-12 00.00.00;21.8;31.7;25.6;87;7.5;4;7;1;0;0
2022-06-13 00.00.00;22.5;31.6;25.7;88;5.2;6.5;8;1;0;0
2022-06-14 00.00.00;22.4;31;25.8;87;7.5;4.4;5;1;0;0
2022-06-15 00.00.00;22.3;30.2;25.2;90;4.5;4;3;1;0;0
2022-06-16 00.00.00;22.2;30.4;25;88;1.5;0.1;2;0;0;0
2022-06-17 00.00.00;22.1;30;24.4;90;0;1.2;6;1;0;0
2022-06-18 00.00.00;20;30.7;24.7;85;31.5;2;3;1;0;0
2022-06-19 00.00.00;21.3;32.4;26;81;0.4;5;4;1;0;0
2022-06-20 00.00.00;22.6;32.7;25.3;85;0.5;9.7;5;1;0;0
2022-06-21 00.00.00;20.9;32.2;26;80;0.6;7.6;6;1;0;0
2022-06-22 00.00.00;22.9;31.3;25.5;90;1.7;8.5;4;1;0;0
2022-06-23 00.00.00;22.65;32.3;26.7;80;3;2;5;1;0;0
2022-06-24 00.00.00;22.4;31.2;25.2;86;9.25;8.4;6;1;0;0
2022-06-25 00.00.00;21;31.8;24.7;88;15.5;4.5;3;1;0;0
2022-06-26 00.00.00;22;30.4;25;90;33.8;4.3;3;0;0;0
2022-06-27 00.00.00;22.5;32.1;26.1;86;0.6;0.2;6;1;0;0
2022-06-28 00.00.00;22.6;32.5;26.1;87;2.9;5;5;1;0;0
2022-06-29 00.00.00;20.2;32.7;25.6;79;28.6;8.3;3;1;0;0
2022-06-30 00.00.00;19.2;32.4;25.4;70;19.8;9.6;4;1;1;0
2022-07-01 00.00.00;21.5;32;26;76;11;9.5;4;1;0;0
2022-07-02 00.00.00;22.3;33.2;25.9;86;15.2;9.7;3;1;0;0
2022-07-03 00.00.00;22;31.7;27.1;83;19.4;7.2;5;1;0;0
2022-07-04 00.00.00;23.6;32;27.5;79;0.9;6.4;4;1;0;0
2022-07-05 00.00.00;21.8;34;26.5;81;4.933333333;9.4;3;1;0;0
2022-07-06 00.00.00;23;28.5;25.6;90;8.966666667;8.4;4;1;0;0
2022-07-07 00.00.00;22.3;32.8;26.4;85;13;0.7;4;1;0;0
2022-07-08 00.00.00;22.6;33.5;27.2;74;0.8;9.3;4;1;0;0
2022-07-09 00.00.00;20.4;32;25.9;76;0;10.2;3;1;0;0
2022-07-10 00.00.00;20.2;31.6;25.6;76;0;7.4;4;1;0;0
2022-07-11 00.00.00;20.4;32.2;26.3;76;14.8;9.3;3;1;0;0
2022-07-12 00.00.00;22.6;32.2;26.8;80;29.6;6;5;1;0;0
2022-07-13 00.00.00;22;31;25.5;88;44.4;1.8;3;1;0;0
2022-07-14 00.00.00;21.6;32.3;26.6;84;44.2;1.3;4;1;0;0
2022-07-15 00.00.00;22.4;30.15;25.8;88;99.7;7.3;4;1;0;0
2022-07-16 00.00.00;21;28;23.2;92;155.2;5.7;6;1;1;0
2022-07-17 00.00.00;21.5;29.8;26;85;7;0;5;1;0;0
2022-07-18 00.00.00;21.8;32.1;26.3;86;6.833333333;2.6;2;1;0;0
2022-07-19 00.00.00;22.2;33.5;26.6;84;6.666666667;8.9;8;1;0;0
2022-07-20 00.00.00;23;32.4;27.3;82;6.5;7.9;4;1;0;0
2022-07-21 00.00.00;21.6;32.8;26.8;82;16.525;6.9;4;1;0;0
2022-07-22 00.00.00;22;31.5;26.7;78;26.55;9.5;5;2;0;0
2022-07-23 00.00.00;22;32.5;26.8;81;36.575;4.8;3;1;0;0
2022-07-24 00.00.00;21.2;32.4;25.8;88;46.6;7.3;5;1;1;0
2022-07-25 00.00.00;22.8;31.2;25.7;86;7.9;7.6;2;1;0;0
2022-07-26 00.00.00;21.8;31.6;26.2;81;2;2.9;2;0;1;0
2022-07-27 00.00.00;21.6;32.5;25.8;82;1.333333333;6.3;3;1;0;0
2022-07-28 00.00.00;21.5;32.2;26.5;79;0.666666667;7.1;6;2;0;0
2022-07-29 00.00.00;22.4;32.7;27.2;80;0;8.5;4;1;0;0
2022-07-30 00.00.00;23.2;32.2;26.4;83;1.7;8.3;4;0;0;0
2022-07-31 00.00.00;21.9;31.9;26.2;80;3.4;4.9;4;1;0;0
2022-08-01 00.00.00;21;33.4;26.3;76;5.1;8;4;1;0;0
2022-08-02 00.00.00;22;33.3;26.3;80.5;6.8;8.9;3;1;0;0
2022-08-03 00.00.00;23.4;31.7;26.3;85;8.5;7.1;3;1;0;0
2022-08-04 00.00.00;22.6;31.2;25.9;85;23.5;4.1;2;0;0;0
2022-08-05 00.00.00;21.8;31.2;25.9;85;4.5;4.3;3;1;0;0
2022-08-06 00.00.00;21.2;32.6;25.3;84;4.05;8.5;3;1;0;0
2022-08-07 00.00.00;20.4;32.1;24.8;86;3.6;7.9;4;1;0;0
2022-08-08 00.00.00;20.6;32.8;26.3;79;24;7.5;4;1;0;0
2022-08-09 00.00.00;22.1;32.8;25.3;83;3.5;8.3;4;1;0;0
2022-08-10 00.00.00;21.2;33;26.4;80;8;8.3;4;1;0;0
2022-08-11 00.00.00;21.2;32.75;27.2;79;1.6;8;3;1;0;0
2022-08-12 00.00.00;21;32.5;26.5;84;0.4;7.4;8;2;0;0
2022-08-13 00.00.00;21.4;33;25.3;86;4;6.8;10;2;1;0
2022-08-14 00.00.00;21.6;33.4;25.4;84;29;7;6;2;0;0
2022-08-15 00.00.00;21.8;33.3;25.9;84;8;7.2;4;1;0;0
2022-08-16 00.00.00;22.8;32.2;25.5;86;23;8.5;3;1;0;0
2022-08-17 00.00.00;22;31.2;26.2;86;47.5;5.6;3;1;0;0
2022-08-18 00.00.00;22.2;32.4;26.8;76;0;6.8;4;1;0;0
2022-08-19 00.00.00;21.2;32.6;26.8;76;0;7.1;4;1;0;0
2022-08-20 00.00.00;21.3;32.8;27.3;78;19.5;10;5;1;0;0
2022-08-21 00.00.00;22.5;32.2;25.5;84;39;8.7;3;1;1;0
2022-08-22 00.00.00;21.6;32.2;24.9;90;58.5;6.5;3;1;0;0
2022-08-23 00.00.00;21.6;32.9;27.3;78;14.2;3.3;3;1;0;0
2022-08-24 00.00.00;22.6;32.8;26.9;82;14.5;9.2;3;1;0;0
2022-08-25 00.00.00;21.5;32.2;26.4;80;23.6;6.9;3;0;0;0
2022-08-26 00.00.00;20.9;31.7;25.3;85;12.05;7.1;4;1;0;0
2022-08-27 00.00.00;21.7;31.9;26.2;85;0.5;6;5;1;1;0
2022-08-28 00.00.00;21.2;31.5;25.4;87;22;4.6;3;1;0;0
2022-08-29 00.00.00;21.7;32.2;25.7;88;26.6;5;4;0;1;0
2022-08-30 00.00.00;21.8;32.8;25.8;86;27.3;4.4;6;1;1;0
2022-08-31 00.00.00;22;31.6;26.4;81;8.6;6.5;4;1;0;0
2022-09-01 00.00.00;21.8;31.5;26.5;86;4.3;4.85;6;1;0;0
2022-09-02 00.00.00;21.6;32.5;26.3;83;0;3.2;5;1;1;0
2022-09-03 00.00.00;22.1;31.6;26.2;85;0.3;7.6;4;1;0;0
2022-09-04 00.00.00;21.6;32.6;24.9;86;0;6.6;4;1;0;0
2022-09-05 00.00.00;22.15;32.53333333;27;80;11.9;8.5;3;1;0;0
2022-09-06 00.00.00;22.7;32.46666667;26.5;85;0.8;5.6;5;1;0;0
2022-09-07 00.00.00;22;32.4;25.3;89;25.7;8.1;4;1;0;0
2022-09-08 00.00.00;22.6;31.4;24.6;93;2.6;6;4;1;0;0
2022-09-09 00.00.00;20.9;30.4;24.5;90;27.7;0.1;5;1;0;0
2022-09-10 00.00.00;21.3;30.1;23.8;94;12.2;3;8;1;0;0
2022-09-11 00.00.00;21.7;31.5;25.5;86;19.9;2.8;9;2;1;0
2022-09-12 00.00.00;21.4;31.7;26.5;83;43.5;8.4;5;1;0;0
2022-09-13 00.00.00;23.4;31;25.3;85;1.5;8.3;12;1;0;0
2022-09-14 00.00.00;20.3;32.8;26.7;78;15;4.5;5;1;0;0
2022-09-15 00.00.00;20.5;32.2;26.4;78;25.4;5.5;3;1;1;0
2022-09-16 00.00.00;20.5;32.2;25.1;86;35.8;7.7;7;1;1;0
2022-09-17 00.00.00;21.2;32.6;26;83;58.2;6.3;5;1;1;0
2022-09-18 00.00.00;22.8;32.4;26.6;82;1.4;7.8;3;1;0;0
2022-09-19 00.00.00;21.8;32.8;25.9;82;22.5;5.4;5;1;0;0
2022-09-20 00.00.00;20;32;25.5;80;4.6;9.3;4;1;0;0
2022-09-21 00.00.00;22.8;32.7;27;83;3.95;6.3;3;1;0;0
2022-09-22 00.00.00;22.2;31.4;25.5;88;3.3;6.2;3;1;0;0
2022-09-23 00.00.00;22.6;32;26.1;86;2.7;4.7;3;1;0;0
2022-09-24 00.00.00;22;33.7;25.8;84;22.3;3.4;4;1;0;0
2022-09-25 00.00.00;21.4;33.1;26.2;85;0.4;8.5;3;1;0;0
2022-09-26 00.00.00;21.7;33;26.9;78;0.5;8.3;3;1;0;0
2022-09-27 00.00.00;21.4;33.25;27.2;77;0;6.6;4;1;0;0
2022-09-28 00.00.00;21.4;33.5;25.9;84;17;8.3;3;1;0;0
2022-09-29 00.00.00;22.2;33;26.8;80;14;7.2;3;1;0;0
